,count,titlePaper,citationChicago,citations,link,publishedYear,publishedMonth,locationStudy,"gpsLat, gpsLong",gpsLat,gpsLong,monthsLapsed,radius,red,green,blue
146,93,Tubulogenesis of Co-cultured Human iPS-derived Endothelial Cells and Human Mesenchymal Stem Cells in Fibrin and Gelatin Methacrylate Gels,"Calderon, G. A., P. Thai, C. W. Hsu, B. Grigoryan, S. M. Gibson, M. E. Dickinson, and J. S. Miller. ""Tubulogenesis of co-cultured human iPS-derived endothelial cells and human mesenchymal stem cells in fibrin and gelatin methacrylate gels."" Biomaterials science 5, no. 8 (2017): 1652-1660.",21.0,https://pubmed.ncbi.nlm.nih.gov/28661522/,2017.0,7.0,Rice University,"29.71828831596593, -95.4014450013275",29.71828832,-95.401445,50,18.2,0.081,0.081,0.081
74,46,Rapid Selection of Mesenchymal Stem and Progenitor Cells in Primary Prostate Stromal Cultures,"Brennen, W. Nathaniel, L. Nelleke Kisteman, and John T. Isaacs. ""Rapid selection of mesenchymal stem and progenitor cells in primary prostate stromal cultures."" The Prostate 76, no. 6 (2016): 552-564.",17.0,https://pubmed.ncbi.nlm.nih.gov/26732992/,2016.0,1.0,"Johns Hopkins University School of Medicine, Baltimore, Maryland","39.29991317849294, -76.59166332145463",39.29991318,-76.59166332,68,36.76470588235294,0.9572,0.9572,0.9572
126,82,Mesenchymal stem cell infiltration during neoplastic transformation of the human prostate,"Brennen, W. Nathaniel, Baohui Zhang, Ibrahim Kulac, L. Nelleke Kisteman, Lizamma Antony, Hao Wang, Alan K. Meeker et al. ""Mesenchymal stem cell infiltration during neoplastic transformation of the human prostate."" Oncotarget 8, no. 29 (2017): 46710.",16.0,https://pubmed.ncbi.nlm.nih.gov/28493842/,2017.0,7.0,"Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins, Baltimore, MD","39.30330140191949, -76.5797892872777",39.3033014,-76.57978929,50,15.2,0.03,0.03,0.03
366,185,Growth Factor Dose Tuning for Bone Progenitor Cell Proliferation and Differentiation on Resorbable Poly(propylene fumarate) Scaffolds,"Mishra, Ruchi, Ryan S. Sefcik, Tyler J. Bishop, Stefani M. Montelone, Nisha Crouser, Jean F. Welter, Arnold I. Caplan, and David Dean. ""Growth factor dose tuning for bone progenitor cell proliferation and differentiation on resorbable poly (propylene fumarate) scaffolds."" Tissue Engineering Part C: Methods 22, no. 9 (2016): 904-913.",16.0,https://pubmed.ncbi.nlm.nih.gov/27558310/,2016.0,9.0,"Case Western Reserve University , Cleveland","41.504598085469645, -81.60563725211887",41.50459809,-81.60563725,60,27.666666666666664,0.0,0.0,0.0
365,185,Growth Factor Dose Tuning for Bone Progenitor Cell Proliferation and Differentiation on Resorbable Poly(propylene fumarate) Scaffolds,"Mishra, Ruchi, Ryan S. Sefcik, Tyler J. Bishop, Stefani M. Montelone, Nisha Crouser, Jean F. Welter, Arnold I. Caplan, and David Dean. ""Growth factor dose tuning for bone progenitor cell proliferation and differentiation on resorbable poly (propylene fumarate) scaffolds."" Tissue Engineering Part C: Methods 22, no. 9 (2016): 904-913.",16.0,https://pubmed.ncbi.nlm.nih.gov/27558310/,2016.0,9.0,"The Ohio State University , Columbus, Ohio","40.007132176567666, -83.02835178300128",40.00713218,-83.02835178,60,27.666666666666664,0.0,0.0,0.0
127,82,Mesenchymal stem cell infiltration during neoplastic transformation of the human prostate,"Brennen, W. Nathaniel, Baohui Zhang, Ibrahim Kulac, L. Nelleke Kisteman, Lizamma Antony, Hao Wang, Alan K. Meeker et al. ""Mesenchymal stem cell infiltration during neoplastic transformation of the human prostate."" Oncotarget 8, no. 29 (2017): 46710.",16.0,https://pubmed.ncbi.nlm.nih.gov/28493842/,2017.0,7.0,"David Geffen School of Medicine at UCLA, Los Angeles, CA","34.064886962737134, -118.43991006309508",34.06488696,-118.4399101,50,15.2,0.117,0.117,0.117
73,45, Identification of Predictive Gene Markers for Multipotent Stromal Cell Proliferation,"Bellayr, Ian H., Ross A. Marklein, Jessica L. Lo Surdo, Steven R. Bauer, and Raj K. Puri. ""Identification of predictive gene markers for multipotent stromal cell proliferation."" Stem cells and development 25, no. 11 (2016): 861-873.",15.0,https://pubmed.ncbi.nlm.nih.gov/27036644/,2016.0,6.0,"US Food and Drug Administration, Silver Spring, Maryland","39.03616503850735, -76.98049559939903",39.03616504,-76.9804956,63,29.126984126984127,0.081,0.081,0.081
145,92,Material Viscoelastic Properties Modulate the Mesenchymal Stem Cell Secretome for Applications in Hematopoietic Recovery,"Liu, Frances D., Novalia Pishesha, Zhiyong Poon, Tanwi Kaushik, and Krystyn J. Van Vliet. ""Material viscoelastic properties modulate the mesenchymal stem cell secretome for applications in hematopoietic recovery."" ACS Biomaterials Science & Engineering 3, no. 12 (2017): 3292-3306.",14.0,https://pubs.acs.org/doi/abs/10.1021/acsbiomaterials.7b00644,2017.0,10.0,"Singapore−MIT Alliance for Research and Technology, CREATE, Singapore","1.2992185495878086, 103.77421997575927",1.29921855,103.77422,47,9.787234042553193,0.8892,0.8892,0.8892
144,92,Material Viscoelastic Properties Modulate the Mesenchymal Stem Cell Secretome for Applications in Hematopoietic Recovery,"Liu, Frances D., Novalia Pishesha, Zhiyong Poon, Tanwi Kaushik, and Krystyn J. Van Vliet. ""Material viscoelastic properties modulate the mesenchymal stem cell secretome for applications in hematopoietic recovery."" ACS Biomaterials Science & Engineering 3, no. 12 (2017): 3292-3306.",14.0,https://pubs.acs.org/doi/abs/10.1021/acsbiomaterials.7b00644,2017.0,10.0,"Massachusetts Institute of Technology, Cambridge, Massachusetts","42.360344356184285, -71.0914563670104",42.36034436,-71.09145637,47,9.787234042553193,0.9252,0.9252,0.9252
78,49,Further Observations on the Behavioral and Neural Effects of Bone Marrow Stromal Cells in Rodent Pain Models,"Guo, Wei, Yu-Xia Chu, Satoshi Imai, Jia-Le Yang, Shiping Zou, Zaid Mohammad, Feng Wei, Ronald Dubner, and Ke Ren. ""Further observations on the behavioral and neural effects of bone marrow stromal cells in rodent pain models."" Molecular pain 12 (2016): 1744806916658043.",14.0,https://pubmed.ncbi.nlm.nih.gov/27329776/,2016.0,6.0,University of Maryland School of Denstistry,"39.289935519141046, -76.6222742691396",39.28993552,-76.62227427,63,27.61904761904762,1.0,1.0,1.0
152,98,Guanylate Binding Protein 1 Inhibits Osteogenic Differentiation of Human Mesenchymal Stromal Cells Derived from Bone Marrow,"Bai, Shi, Zhixiang Mu, Yuanding Huang, and Ping Ji. ""Guanylate binding protein 1 inhibits osteogenic differentiation of human mesenchymal stromal cells derived from bone marrow."" Scientific reports 8, no. 1 (2018): 1-8.",12.0,https://pubmed.ncbi.nlm.nih.gov/29348519/,2018.0,1.0,"Stomatological hospital of Chongqing Medical University, Chongqing, China","29.560578289364614, 106.54845632024663",29.56057829,106.5484563,44,5.0,0.8532,0.8532,0.8532
94,61,Ultrahigh-throughput Generation and Characterization of Cellular Aggregates in Laser-ablated Microwells of Poly(dimethylsiloxane),"Albritton, Jacob L., Jonathon D. Roybal, Samantha J. Paulsen, Nicholas J. Calafat, Jose A. Flores-Zaher, Mary C. Farach-Carson, Don L. Gibbons, and Jordan S. Miller. ""Ultrahigh-throughput generation and characterization of cellular aggregates in laser-ablated microwells of poly (dimethylsiloxane)."" RSC advances 6, no. 11 (2016): 8980-8991.",12.0,https://pubmed.ncbi.nlm.nih.gov/26998251/,2016.0,1.0,"Rice University, Houston, Texas, USA","29.718027419810287, -95.40178832406527",29.71802742,-95.40178832,68,27.941176470588232,0.8612,0.8612,0.8612
95,61,Ultrahigh-throughput Generation and Characterization of Cellular Aggregates in Laser-ablated Microwells of Poly(dimethylsiloxane),"Albritton, Jacob L., Jonathon D. Roybal, Samantha J. Paulsen, Nicholas J. Calafat, Jose A. Flores-Zaher, Mary C. Farach-Carson, Don L. Gibbons, and Jordan S. Miller. ""Ultrahigh-throughput generation and characterization of cellular aggregates in laser-ablated microwells of poly (dimethylsiloxane)."" RSC advances 6, no. 11 (2016): 8980-8991.",12.0,https://pubmed.ncbi.nlm.nih.gov/26998251/,2016.0,1.0,"The University of Texas M.D. Anderson Cancer Center, Houston, Texas","29.70763436074634, -95.39445107285172",29.70763436,-95.39445107,68,27.941176470588232,0.9152,0.9152,0.9152
147,94,Tissue Source and Cell Expansion Condition Influence Phenotypic Changes of Adipose-Derived Stem Cells,"Mangum, Lauren H., Shanmugasundaram Natesan, Randolph Stone, Nicole L. Wrice, David A. Larson, Kyle F. Florell, Barbara A. Christy, Maryanne C. Herzig, Andrew P. Cap, and Robert J. Christy. ""Tissue source and cell expansion condition influence phenotypic changes of adipose-derived stem cells."" Stem cells international 2017 (2017).",9.0,https://pubmed.ncbi.nlm.nih.gov/29138638/,2017.0,8.0,"San Antonio Military Medical Center, JBSA Ft Sam Houston, San Antonio, TX","29.460236709816368, -98.41527511787203",29.46023671,-98.41527512,49,10.102040816326529,0.0,0.0,0.0
139,89,Sustained Releasing Sponge-like 3d Scaffolds for Bone Tissue Engineering Applications,"Chamundeswari, Vidya N., Lui Yuan Siang, Yon Jin Chuah, Jing Shi Tan, Dong-An Wang, and Say Chye Joachim Loo. ""Sustained releasing sponge-like 3D scaffolds for bone tissue engineering applications."" Biomedical Materials 13, no. 1 (2017): 015019.",9.0,https://pubmed.ncbi.nlm.nih.gov/28895559/,2017.0,12.0,"Nanyang Technological University, Singapore","1.349082146445041, 103.68287716262252",1.349082146,103.6828772,45,6.111111111111112,0.051,0.051,0.051
153,99,Effect of Hydrogel Material Composition on Hbmsc Differentiation Into Zone-specific Neo-cartilage: Engineering Human Articular Cartilage-like Tissue With Spatially Varying Properties,"Parratt, Kirsten, Madeline Smerchansky, Qwantayvious Stiggers, and Krishnendu Roy. ""Effect of hydrogel material composition on hBMSC differentiation into zone-specific neo-cartilage: engineering human articular cartilage-like tissue with spatially varying properties."" Journal of Materials Chemistry B 5, no. 31 (2017): 6237-6248.",8.0,https://pubs.rsc.org/en/content/articlelanding/2017/tb/c7tb00896a,2017.0,7.0,"Georgia Institute of Technology, Atlanta, GA","33.77622391514814, -84.39761541333719",33.77622392,-84.39761541,50,10.4,0.078,0.078,0.078
129,84,Adaptation of a Simple Microfluidic Platform for High-Dimensional Quantitative Morphological Analysis of Human Mesenchymal Stromal Cells on Polystyrene-Based Substrates,"Lam, Johnny, Ross A. Marklein, Jose A. Jimenez-Torres, David J. Beebe, Steven R. Bauer, and Kyung E. Sung. ""Adaptation of a simple microfluidic platform for high-dimensional quantitative morphological analysis of human mesenchymal stromal cells on polystyrene-based substrates."" SLAS TECHNOLOGY: Translating Life Sciences Innovation 22, no. 6 (2017): 646-661.",8.0,https://pubmed.ncbi.nlm.nih.gov/28825968/,2017.0,12.0,"Food and Drug Administration, Silver Spring, MD","39.035798358803326, -76.98023810734571",39.03579836,-76.98023811,45,6.0,0.8412,0.8412,0.8412
130,84,Adaptation of a Simple Microfluidic Platform for High-Dimensional Quantitative Morphological Analysis of Human Mesenchymal Stromal Cells on Polystyrene-Based Substrates,"Lam, Johnny, Ross A. Marklein, Jose A. Jimenez-Torres, David J. Beebe, Steven R. Bauer, and Kyung E. Sung. ""Adaptation of a simple microfluidic platform for high-dimensional quantitative morphological analysis of human mesenchymal stromal cells on polystyrene-based substrates."" SLAS TECHNOLOGY: Translating Life Sciences Innovation 22, no. 6 (2017): 646-661.",8.0,https://pubmed.ncbi.nlm.nih.gov/28825968/,2017.0,12.0,"University of Wisconsin-Madison, Madison, WI","43.07724995277269, -89.4102130200505",43.07724995,-89.41021302,45,6.0,1.0,1.0,1.0
117,78,Influence of Fibrinogen Concentration on Mesenchymal Stem Cells and Chondrocytes Chondrogenesis in Fibrin Hydrogels,"Yang, Zheng, Vinitha Denslin, Yingnan Wu, Eng Hin Lee, Azlina A. Abbas, Tunku Kamarul, and James HP Hui. ""Influence of fibrinogen concentration on mesenchymal stem cells and chondrocytes chondrogenesis in fibrin hydrogels."" Journal of Biomaterials and Tissue Engineering 7, no. 11 (2017): 1136-1145.",4.0,https://www.ingentaconnect.com/content/asp/jbte/2017/00000007/00000011/art00010;jsessionid=t2p1nwooec8r.x-ic-live-03,2017.0,11.0,National University of Singapore,"1.297457767470151, 103.77879711383922",1.297457767,103.7787971,46,6.086956521739131,0.147,0.147,0.147
151,97,"3D Material Cytometry (3DMaC): a Very High-replicate, High-throughput Analytical Method Using Microfabricated, Shape-specific, Cell-material Niches","Parratt, Kirsten, Jenny Jeong, Peng Qiu, and Krishnendu Roy. ""3D material cytometry (3DMaC): a very high-replicate, high-throughput analytical method using microfabricated, shape-specific, cell-material niches."" Lab on a Chip 17, no. 16 (2017): 2861-2872.",4.0,https://pubmed.ncbi.nlm.nih.gov/28726912/,2017.0,8.0,"Georgia Institute of Technology, Atlanta, GA","33.77622391514814, -84.39761541333719",33.77622392,-84.39761541,49,7.551020408163264,0.9052,0.9052,0.9052
155,101,Emerging Business Models Toward Commercialization of Bioprinting Technology,"Balakhovsky, Yakov M., Alexander Yu Ostrovskiy, and Yusef D. Khesuani. ""Emerging business models toward commercialization of bioprinting technology."" 3D Printing and Biofabrication. Springer, Berlin (2017): 1-22.",3.0,https://link.springer.com/referenceworkentry/10.1007%2F978-3-319-40498-1_25-1,2017.0,7.0,"Vivax Bio, LLC New York USA","40.727950944548304, -74.0020449144394",40.72795094,-74.00204491,50,7.4,0.9352,0.9352,0.9352
156,101,Emerging Business Models Toward Commercialization of Bioprinting Technology,"Balakhovsky, Yakov M., Alexander Yu Ostrovskiy, and Yusef D. Khesuani. ""Emerging business models toward commercialization of bioprinting technology."" 3D Printing and Biofabrication. Springer, Berlin (2017): 1-22.",3.0,https://link.springer.com/referenceworkentry/10.1007%2F978-3-319-40498-1_25-1,2017.0,7.0,Independent Laboratory INVITRO Moscow Russian Federation,"55.77447099420904, 37.6044407756212",55.77447099,37.60444078,50,7.4,0.9852,0.9852,0.9852
114,75,Particle aggregates formed during furfuryl methacrylate plasma polymerization affect human mesenchymal stem cell behaviour,"Shirazi, Hanieh Safizadeh, Nicholas Rogers, Andrew Michelmore, and Jason D. Whittle. ""Particle aggregates formed during furfuryl methacrylate plasma polymerization affect human mesenchymal stem cell behaviour."" Colloids and Surfaces B: Biointerfaces 161 (2018): 261-268.",1.0,https://pubmed.ncbi.nlm.nih.gov/29096370/,2018.0,1.0,"University of South Australia, Mawson Lakes, Adelaide","-34.91744020090997, 138.61921633024596",-34.9174402,138.6192163,44,5.0,0.0,0.0,0.0
135,87,A Low-Cost Technique for Intraoperative Imaging of Cell Delivery and Retention in a Model of Delayed Wound Healing,"Burand Jr, Anthony J., Lauren Boland, Alex J. Brown, and James A. Ankrum. ""A Low-Cost Technique for Intraoperative Imaging of Cell Delivery and Retention in a Model of Delayed Wound Healing."" Advances in wound care 6, no. 12 (2017): 413-424.",1.0,https://pubmed.ncbi.nlm.nih.gov/29279805/,2017.0,12.0,"University of Iowa, Iowa City, Iowa","41.66424834336869, -91.55517336017067",41.66424834,-91.55517336,45,5.222222222222222,0.9692,0.9692,0.9692
354,177,Particle aggregates formed during furfuryl methacrylate plasma polymerization affect human mesenchymal stem cell behaviour,"Shirazi, Hanieh Safizadeh, Nicholas Rogers, Andrew Michelmore, and Jason D. Whittle. ""Particle aggregates formed during furfuryl methacrylate plasma polymerization affect human mesenchymal stem cell behaviour."" Colloids and Surfaces B: Biointerfaces 161 (2018): 261-268.",1.0,https://pubmed.ncbi.nlm.nih.gov/29096370/,2018.0,1.0,"University of South Australia, Mawson Lakes, Adelaide","-34.91546965657456, 138.62230625033314",-34.91546966,138.6223063,44,5.0,0.078,0.078,0.078
